iter	RMSE
3225	56853.72473
3226	56848.73664
3227	56843.9119
3228	56836.16703
3229	56830.81471
3230	56824.38502
3231	56818.70943
3232	56811.63655
3233	56805.17523
3234	56798.98697
3235	56793.44436
3236	56787.75853
3237	56781.46806
3238	56780.13855
3239	56770.27501
3240	56762.06783
3241	56752.27911
3242	56746.48738
3243	56736.65228
3244	56728.3661
3245	56724.92396
3246	56718.71618
3247	56711.34001
3248	56705.6294
3249	56699.88544
3250	56696.86038
3251	56691.21468
3252	56687.86315
3253	56682.60326
3254	56676.95409
3255	56669.56017
3256	56662.22125
3257	56655.29277
3258	56649.17094
3259	56638.88997
3260	56631.65431
3261	56627.06836
3262	56621.06708
3263	56618.99787
3264	56612.87266
3265	56608.19555
3266	56605.32736
3267	56595.98047
3268	56588.42319
3269	56584.79963
3270	56579.68087
3271	56571.95241
3272	56567.61299
3273	56561.43725
3274	56553.71418
3275	56547.23123
3276	56542.77728
3277	56536.22948
3278	56531.84782
3279	56527.42584
3280	56521.4814
3281	56518.48162
3282	56513.41565
3283	56504.31593
3284	56499.44849
3285	56497.93169
3286	56495.02007
3287	56488.91771
3288	56484.14893
3289	56477.71478
3290	56474.73412
3291	56468.97264
3292	56463.73326
3293	56457.52512
3294	56453.32747
3295	56449.17023
3296	56441.09719
3297	56431.61776
3298	56426.37513
3299	56421.56999
3300	56409.00201
3301	56402.14221
3302	56397.35986
3303	56390.11969
3304	56384.52165
3305	56376.2033
3306	56366.62074
3307	56360.31952
3308	56349.02937
3309	56342.11797
3310	56334.91304
3311	56325.37034
3312	56319.01258
3313	56313.20055
3314	56306.09566
3315	56300.32677
3316	56292.73226
3317	56287.69362
3318	56283.01367
3319	56276.69601
3320	56273.21335
3321	56269.87142
3322	56266.91663
3323	56254.18936
3324	56246.93901
3325	56242.54132
3326	56239.34079
3327	56234.96981
3328	56228.46244
3329	56222.25754
3330	56215.64567
3331	56210.97842
3332	56204.37998
3333	56199.18814
3334	56191.58895
3335	56185.35429
3336	56179.73034
3337	56174.3909
3338	56170.73033
3339	56160.91271
3340	56151.10176
3341	56146.59757
3342	56137.99309
3343	56131.001
3344	56123.83361
3345	56116.06229
3346	56112.12933
3347	56107.88715
3348	56102.75011
3349	56092.37253
3350	56087.62523
3351	56081.06815
3352	56073.33139
3353	56067.36288
3354	56061.7827
3355	56057.22512
3356	56048.14217
3357	56041.97957
3358	56036.78792
3359	56032.56747
3360	56025.69615
3361	56014.87755
3362	56007.76608
3363	56002.14974
3364	55997.51234
3365	55991.1821
3366	55985.43316
3367	55979.61312
3368	55976.89937
3369	55967.23208
3370	55962.54402
3371	55957.4713
3372	55952.96543
3373	55947.35868
3374	55941.80626
3375	55934.88542
3376	55930.98664
3377	55920.4041
3378	55916.33967
3379	55908.45593
3380	55902.72175
3381	55897.22346
3382	55890.93301
3383	55884.25209
3384	55877.84002
3385	55873.48484
3386	55864.87713
3387	55857.3708
3388	55851.32228
3389	55843.98256
3390	55836.52834
3391	55828.40798
3392	55823.75876
3393	55818.49566
3394	55809.5196
3395	55803.07007
3396	55795.99801
3397	55789.85037
3398	55782.09458
3399	55777.16011
3400	55771.79943
3401	55768.85922
3402	55757.9736
3403	55754.97902
3404	55747.5124
3405	55741.72665
3406	55736.33913
3407	55732.45715
3408	55728.415
3409	55725.0459
3410	55720.3416
3411	55714.74956
3412	55709.53062
3413	55702.12461
3414	55698.0935
3415	55692.12163
3416	55687.61656
3417	55681.20355
3418	55675.76305
3419	55666.05773
3420	55658.81629
3421	55651.90878
3422	55650.29608
3423	55644.26221
3424	55638.50904
3425	55630.61741
3426	55625.79688
3427	55620.33772
3428	55613.46315
3429	55606.35424
3430	55598.35917
3431	55592.07078
3432	55581.9809
3433	55573.03591
3434	55567.44576
3435	55560.18884
3436	55553.36175
3437	55547.65635
3438	55537.86731
3439	55533.91557
3440	55527.6283
3441	55518.6074
3442	55514.59936
3443	55509.30522
3444	55503.0603
3445	55497.79163
3446	55491.44403
3447	55485.80189
3448	55481.87379
3449	55476.9736
3450	55472.19855
3451	55464.48504
3452	55457.38715
3453	55452.33998
3454	55448.25128
3455	55442.68846
3456	55439.37306
3457	55437.79456
3458	55433.04904
3459	55428.57969
3460	55422.79839
3461	55416.00092
3462	55412.31503
3463	55408.66508
3464	55401.90841
3465	55398.40712
3466	55391.64917
3467	55385.39791
3468	55377.06735
3469	55372.74501
3470	55367.61076
3471	55356.08079
3472	55349.08628
3473	55345.41531
3474	55338.42428
3475	55333.52488
3476	55329.12773
3477	55321.18741
3478	55313.56231
3479	55309.41532
3480	55301.61973
3481	55296.27279
3482	55290.83128
3483	55278.86003
3484	55274.66401
3485	55268.77879
3486	55260.96451
3487	55254.03336
3488	55247.49138
3489	55242.64461
3490	55239.75568
3491	55234.34687
3492	55228.03236
3493	55223.02497
3494	55217.72445
3495	55211.09113
3496	55204.84261
3497	55201.14139
3498	55194.588
3499	55187.76764
